lat,long
51.95086,4.07282
51.95086,4.07282
51.95086,4.07282
51.9508,4.07284
51.95083,4.07284
51.95082,4.07283
51.95082,4.07283
51.95082,4.07283
51.95082,4.0728
51.95082,4.0728
51.95082,4.07283
51.69047,4.4078800000000005
51.69047,4.4078800000000005
51.69047,4.4078800000000005
51.69047,4.4078800000000005
51.49989,4.27283
51.49989,4.27283
51.49989,4.27283
51.49989,4.27283
51.49989,4.27283
51.49989,4.27283
51.49989,4.27274
51.49991,4.27283
51.49991,4.27283
51.49991,4.27283
51.49991,4.27283
51.49991,4.27283
51.49991,4.27283
51.49991,4.27281
51.49991,4.27281
51.49991,4.27281
51.49991,4.27281
51.49991,4.27281
51.49991,4.27284
51.49991,4.27284
51.49992,4.27286
51.49992,4.27286
51.49992,4.27286
51.49992,4.27286
51.49989,4.2728
51.49989,4.2728
51.4999,4.27281
51.4999,4.27281
51.4999,4.27281
51.4999,4.27281
51.4999,4.27281
51.4999,4.27281
51.49992,4.27284
51.49992,4.27284
51.49992,4.27284
51.49989,4.27288
51.49989,4.27288
51.49991,4.27284
51.49991,4.27284
51.49991,4.27284
51.49991,4.27284
51.49995,4.27282
51.49995,4.27282
51.49993,4.2728
51.49993,4.2728
51.49993,4.2728
51.49993,4.2728
51.49993,4.27282
51.49993,4.27282
51.49993,4.27282
51.49993,4.27282
51.49993,4.27283
51.49993,4.27283
51.49991,4.2728
51.49991,4.2728
51.4999,4.2728
51.4999,4.2728
51.49989,4.27279
51.49989,4.27279
51.49989,4.27279
51.49989,4.27279
51.66397,4.1714
51.66394,4.17151
51.66402,4.17144
51.66401,4.17142
51.66406,4.17141
51.66403,4.17124
51.66404,4.1713000000000005
51.66402,4.17137
51.66401,4.17129
51.664,4.17145
51.66397,4.17138
51.66402,4.17124
51.66405,4.1713000000000005
51.66407,4.17138
51.66406,4.17134
51.66399,4.17133
51.66406,4.17126
51.66406,4.17125
51.66413,4.1715
51.66401,4.17138
51.66401,4.17146
51.66404,4.17148
51.66403,4.17129
51.66403,4.17138
51.66408,4.17133
51.66413,4.17131
51.66406,4.17124
51.66404,4.17129
51.66406,4.17134
51.66409,4.17139
51.66412,4.1713000000000005
51.66407,4.17126
51.66402,4.17129
51.66401,4.17135
51.66403,4.17135
51.66402,4.17132
51.66402,4.1713000000000005
51.66405,4.17119
51.66401,4.1713000000000005
51.66406,4.17132
51.66402,4.17133
51.66407,4.17138
51.66404,4.17132
51.66402,4.17127
51.66401,4.17128
51.66404,4.17134
51.66397,4.17137
51.66404,4.17133
51.66404,4.17123
51.66401,4.17132
51.66404,4.17129
51.66404,4.17132
51.66409,4.17135
51.66406,4.17142
51.66402,4.17144
51.66402,4.17136
51.66403,4.17128
51.66403,4.17127
51.66405,4.17142
51.66409,4.17128
51.66407,4.17132
51.6641,4.17132
51.66408,4.17129
51.66405,4.17142
51.66408,4.17152
51.66411,4.17144
51.66407,4.17142
51.66404,4.17136
51.66406,4.1714
51.66409,4.17133
51.66401,4.17137
51.6641,4.17141
51.66422,4.17129
51.66404,4.17134
51.66396,4.17142
51.66402,4.17129
51.66397,4.17133
51.66419,4.16868
51.66419,4.16857
51.66416,4.16851
51.66416,4.16853
51.66418,4.16865
51.66417,4.16864
51.6642,4.16865
51.66414,4.16855
51.6641,4.16842
51.66409,4.16844
51.66399,4.16828
51.6642,4.16859
51.6642,4.16859
51.66423,4.16865
51.66418,4.16813
51.66421,4.16816
51.66417,4.16818
51.66419,4.16816
51.66416,4.16812
51.6642,4.1682
51.66415,4.16817
51.66419,4.16817
51.66416,4.16808
51.66416,4.16808
51.66419,4.16823
51.66418,4.16816
51.66419,4.16807
51.66417,4.16813
51.66417,4.16813
51.66417,4.16819
51.66416,4.16824
51.66416,4.16815
51.66416,4.16815
51.66416,4.16817
51.66413,4.17087
51.66404,4.1708
51.66413,4.1709
51.66414,4.17084
51.66413,4.1709
51.66418,4.16812
51.66417,4.16808
51.66417,4.1681
51.66417,4.1681
51.66415,4.1682
51.66412,4.16821
51.66412,4.16821
51.66412,4.16821
51.66412,4.16821
51.66416,4.16809
51.66416,4.16809
51.66423,4.16826
51.66418,4.16823
51.66418,4.16823
51.66419,4.16828
51.66419,4.16828
51.66418,4.16821
51.66415,4.16816
51.66417,4.16819
51.66417,4.16819
51.66417,4.16819
51.66416,4.16823
51.66416,4.16823
51.66417,4.16828
51.66417,4.16828
51.66419,4.16826
51.66417,4.16828
51.66415,4.16821
51.66414,4.16818
51.66409,4.17174
51.66404,4.17163
51.66404,4.17168
51.66408,4.17174
51.66406,4.17173
51.66401,4.17164
51.66402,4.17162
51.66403,4.17161
51.66404,4.17163
51.66407,4.17167
51.66405,4.17169
51.66402,4.17173
51.66406,4.17176
51.66405,4.17176
51.66402,4.17169
51.66404,4.1718
51.66406,4.17177
51.66405,4.17176
51.66407,4.17185
51.66406,4.17179
51.66406,4.17181
51.6641,4.17183
51.66408,4.17177
51.66407,4.17175
51.66412,4.17174
51.66408,4.17178
51.66411,4.17183
51.66411,4.17183
51.66411,4.17183
51.66409,4.17186
51.66409,4.1719100000000005
51.66406,4.17188
51.66411,4.1719
51.6641,4.17186
51.66413,4.1718
51.66418,4.17184
51.66416,4.17186
51.66414,4.17186
51.66417,4.17184
51.66417,4.17184
51.66405,4.17184
51.66401,4.17182
51.66405,4.17178
51.66405,4.17162
51.6641,4.17175
51.6641,4.17167
51.66409,4.17165
51.66407,4.17173
51.66409,4.17176
51.6641,4.17169
51.66409,4.17163
51.66409,4.1717
51.66407,4.17166
51.66406,4.17169
51.66409,4.17174
51.66412,4.17174
51.66409,4.17162
51.66416,4.17165
51.66411,4.17174
51.66408,4.17167
51.66411,4.17175
51.66412,4.17171
51.66428,4.17175
51.66412,4.17174
51.66408,4.17173
51.66414,4.17183
51.6642,4.17168
51.66408,4.17175
51.66408,4.17175
51.66411,4.17182
51.66406,4.17166
51.66406,4.17169
51.66406,4.17174
51.66409,4.17176
51.66408,4.17181
51.66409,4.17175
51.66405,4.17173
51.6641,4.17177
51.66405,4.17174
51.664,4.17165
51.66402,4.1717
51.66403,4.17176
51.66405,4.17171
51.66405,4.17165
51.66409,4.1717
51.66404,4.17173
51.664,4.17161
51.66402,4.1717
51.66406,4.17178
51.66405,4.17174
51.66404,4.17179
51.66406,4.17177
51.66399,4.17164
51.66401,4.17173
51.66408,4.17177
51.66411,4.17182
51.66412,4.17168
51.66411,4.17177
51.66411,4.17167
51.66411,4.17171
51.66413,4.17178
51.66412,4.17177
51.66406,4.17168
51.66409,4.17175
51.66409,4.17175
51.66404,4.17175
51.66403,4.17172
51.66403,4.17162
51.66396,4.17159
51.664,4.17155
51.66394,4.17152
51.66402,4.17155
51.66405,4.17158
51.66402,4.17165
51.66406,4.17162
51.66403,4.17162
51.66402,4.17159
51.66403,4.1716
51.66406,4.17155
51.66407,4.17165
51.66404,4.17163
51.66405,4.17162
51.66404,4.17164
51.66408,4.1717
51.66406,4.17156
51.66406,4.17159
51.66407,4.17171
51.66409,4.1718
51.66409,4.1718
51.44908,4.23094
51.24868,4.36883
51.24875,4.3689
51.24874,4.36891
51.24876,4.36892
51.24877,4.3689
51.24874,4.36891
51.24876,4.36889
51.24875,4.36891
51.24876,4.36889
51.24876,4.36891
51.24877,4.36892
51.24877,4.36889
51.24875,4.36889
51.24875,4.36892
51.24877,4.36892
51.24877,4.36893
51.24875,4.36886
51.24877,4.36891
51.248780000000004,4.36892
51.24876,4.36891
51.248780000000004,4.36891
51.24876,4.36893
51.24875,4.3689
51.24875,4.36891
51.24876,4.36888
51.24876,4.3689
51.24875,4.36892
51.24875,4.36891
51.24877,4.36891
51.24875,4.3689
51.24875,4.36891
51.24877,4.36891
51.24875,4.3689
51.24876,4.36889
51.24876,4.36893
51.248780000000004,4.36889
51.24877,4.36891
51.24874,4.36891
51.24875,4.36894
51.24879,4.36894
51.24877,4.36893
51.24874,4.36893
51.24875,4.3689
51.24876,4.36891
51.24877,4.36892
51.24879,4.36892
51.24875,4.3689
51.24873,4.36892
51.24875,4.36891
51.24874,4.3689
51.24873,4.36889
51.24872,4.36891
51.24876,4.3689
51.24877,4.36892
51.24873,4.36892
51.24873,4.3689
51.24877,4.36889
51.248780000000004,4.3689
51.24875,4.36892
51.24876,4.36889
51.24877,4.36889
51.24874,4.36892
51.24874,4.36892
51.24875,4.36889
51.24874,4.36892
51.24876,4.36892
51.24877,4.3689
51.24876,4.36889
51.24876,4.36893
51.24875,4.3689
51.248780000000004,4.36891
51.24875,4.36892
51.24877,4.36891
51.24875,4.36893
51.24876,4.3689
51.24876,4.3689
51.24875,4.36892
51.24876,4.3689
51.24875,4.36891
51.24875,4.36891
51.24877,4.36892
51.24875,4.36891
51.24877,4.36891
51.24876,4.36893
51.24874,4.36892
51.24875,4.3689
51.24875,4.36891
51.24877,4.36889
51.24875,4.36891
51.24874,4.36892
51.24874,4.36891
51.24877,4.36894
51.24874,4.36891
51.24873,4.36891
51.24876,4.36892
51.24874,4.36894
51.24873,4.36893
51.24876,4.36893
51.24874,4.36892
51.24875,4.36892
51.24874,4.36892
51.24873,4.3689
51.24875,4.36891
51.24875,4.3689
51.24876,4.36894
51.248780000000004,4.36892
51.24875,4.3689
51.24876,4.36892
51.24875,4.36892
51.24875,4.36892
51.24876,4.36889
51.24874,4.36893
51.24873,4.36892
51.24876,4.36891
51.24876,4.36891
51.24875,4.36893
51.24874,4.36893
51.24876,4.3689
51.24876,4.3689
51.24877,4.36891
51.24876,4.3689
51.24875,4.36891
51.24875,4.36891
51.24876,4.36892
51.24875,4.36891
51.24876,4.36892
51.24876,4.3689
51.24876,4.36893
51.24877,4.36892
51.24874,4.36891
51.24876,4.36891
51.24876,4.3689
51.24876,4.36891
51.24874,4.36888
51.24877,4.36888
51.24876,4.3689
51.24875,4.36889
51.24875,4.36891
51.24871,4.3689
51.24876,4.36891
51.24875,4.36892
51.24875,4.36892
51.24874,4.36892
51.24874,4.36889
51.24877,4.3689
51.24877,4.36891
51.24877,4.36893
51.24876,4.3689
51.24875,4.36892
51.24874,4.36891
51.24874,4.36893
51.24874,4.36892
51.24874,4.36891
51.24874,4.36891
51.24874,4.36891
51.24874,4.3689
51.24875,4.36892
51.24875,4.36892
51.248780000000004,4.36892
51.24874,4.3689
51.24874,4.36892
51.24875,4.3689
51.24877,4.36891
51.24875,4.36892
51.24876,4.36889
51.24877,4.36891
51.24874,4.3689
51.24874,4.36895
51.24872,4.36892
51.24873,4.36892
51.24875,4.3689
51.24874,4.3689
51.24873,4.36891
51.24877,4.36891
51.24874,4.36892
51.24875,4.36892
51.24875,4.36892
51.24874,4.36892
51.24876,4.36893
51.24876,4.36892
51.24873,4.36892
51.24877,4.3689
51.24876,4.36888
51.24876,4.3689
51.24874,4.36891
51.24875,4.36891
51.24875,4.36892
51.24875,4.36891
51.24875,4.36893
51.87923,4.42709
51.87924,4.42708
51.87924,4.42709
51.87925,4.42709
51.87925,4.42708
51.87925,4.42708
51.87923,4.42708
51.87925,4.42706
51.87924,4.4270700000000005
51.87925,4.4270700000000005
51.87925,4.42706
51.87923,4.42704
51.87924,4.4270700000000005
51.87925,4.4270700000000005
51.879220000000004,4.42706
51.87924,4.42704
51.87925,4.42703
51.87925,4.42703
51.87926,4.42708
51.87924,4.42703
51.87924,4.42704
51.87925,4.42705
51.87925,4.42704
51.87927,4.42706
51.87926,4.42705
51.87924,4.42704
51.87926,4.42705
51.87926,4.42703
51.87926,4.42702
51.87926,4.42705
51.87924,4.42704
51.87927,4.427
51.87927,4.42704
51.87925,4.42704
51.87926,4.42708
51.87926,4.42703
51.87928,4.42705
51.87927,4.42705
51.87925,4.42706
51.87925,4.42706
51.87927,4.42703
51.87926,4.42703
51.87926,4.42706
51.87927,4.42708
51.87924,4.42704
51.87926,4.42706
51.87926,4.42706
51.87924,4.42708
51.87927,4.4271
51.87927,4.42706
51.87925,4.42705
51.87928,4.42706
51.87928,4.42709
51.87928,4.42708
51.87929,4.42706
51.87928,4.4270700000000005
51.87926,4.42708
51.87927,4.42705
51.87927,4.42708
51.87926,4.4270700000000005
51.87927,4.42706
51.87926,4.4270700000000005
51.87927,4.42706
51.87926,4.42708
51.87925,4.42708
51.87926,4.42708
51.87927,4.42706
51.87926,4.42705
51.87927,4.42704
51.87927,4.42705
51.87927,4.42706
51.87928,4.42706
51.87926,4.42705
51.87924,4.42705
51.87926,4.42705
51.88051,4.4212
51.88051,4.42121
51.8805,4.4212
51.88049,4.42121
51.88051,4.4212
51.88057,4.4212
51.8805,4.42119
51.88051,4.4212
51.88054,4.42121
51.88055,4.4212
51.88054,4.42119
51.88053,4.42121
51.88053,4.42121
51.88054,4.4212
51.88054,4.42118
51.88055,4.4212
51.88054,4.4212
51.88055,4.4212
51.88052,4.42122
51.88055,4.42119
51.88055,4.42121
51.69037,4.59267
51.69037,4.59267
51.69037,4.59268
51.69037,4.59268
51.69037,4.59268
51.69039,4.59268
51.69037,4.59269
51.69037,4.59269
51.69037,4.59269
51.69037,4.59269
51.69037,4.59269
51.69037,4.59269
51.69037,4.59269
51.69037,4.59269
51.69037,4.59269
51.69037,4.59269
51.69036,4.59269
51.69036,4.59269
51.69036,4.59269
51.69038,4.5927
51.69036,4.5927
51.69037,4.5927
51.69036,4.5927
51.69036,4.5927
51.69036,4.5927
51.69035,4.59269
51.69035,4.59269
51.69035,4.59269
51.69036,4.59271
51.69036,4.59271
51.69036,4.59271
51.69037,4.5927
51.69037,4.5927
51.6904,4.59271
51.6904,4.59271
51.69037,4.59272
51.69037,4.59272
51.69037,4.59272
51.69038,4.59271
51.69038,4.59271
51.69038,4.59272
51.69038,4.59272
51.69041,4.59271
51.69042,4.59269
51.69042,4.59269
51.69039,4.59271
51.69039,4.59269
51.69042,4.5927
51.69039,4.5927
51.69039,4.5927
51.69039,4.5927
51.69039,4.5927
51.69038,4.59269
51.69038,4.59269
51.69038,4.59269
51.69038,4.59269
51.69038,4.59271
51.69039,4.5927
51.69039,4.59267
51.69038,4.59267
51.69039,4.59269
51.6904,4.59268
51.69038,4.59269
51.69037,4.59268
51.69036,4.5927
51.69039,4.59269
51.8953,4.40464
51.89528,4.40466
51.88734,4.40865
51.88731,4.40862
51.88734,4.40864
51.88733,4.40865
51.88733,4.4086300000000005
51.88735,4.4086300000000005
51.88735,4.40864
51.88733,4.40867
51.88734,4.4086300000000005
51.88734,4.40866
51.88733,4.40862
51.88734,4.40862
51.88734,4.40862
51.88734,4.40865
51.88735,4.40864
51.88736,4.40867
51.88735,4.40866
51.88735,4.4086300000000005
51.88736,4.40864
51.88736,4.40864
51.88736,4.40865
51.88735,4.40865
51.88736,4.40864
51.88737,4.40867
51.88735,4.4086300000000005
51.88737,4.40866
51.88735,4.40866
51.88733,4.40865
51.88737,4.40866
51.88736,4.40868
51.88735,4.40867
51.88733,4.4086300000000005
51.88735,4.40865
51.88735,4.40865
51.88735,4.40864
51.88733,4.40865
51.88735,4.40862
51.88734,4.4086300000000005
51.88734,4.40864
51.88734,4.40866
51.88734,4.4086300000000005
51.88732,4.40862
51.88733,4.4086300000000005
51.88734,4.40864
51.94607,4.03231
51.94608,4.03229
51.94606,4.03229
51.94607,4.03231
51.94605,4.03229
51.94609,4.0323
51.8824,4.32372
51.88238,4.32376
51.88238,4.32373
51.88237,4.32377
51.8824,4.32379
51.88233,4.32376
51.88241,4.32381
51.88237,4.32373
51.88241,4.32371
51.8824,4.32377
51.88238,4.32376
51.88237,4.32372
51.88242,4.32377
51.88236,4.32376
51.88237,4.32379
51.88237,4.32375
51.88237,4.32378
51.88239,4.32377
51.88236,4.32378
51.88239,4.32382
51.88238,4.32381
51.88238,4.32378
51.88237,4.32377
51.88238,4.3238
51.88236,4.32384
51.88235,4.32382
51.88238,4.32376
51.88236,4.32382
51.88238,4.32381
51.8824,4.32385
51.88238,4.3238
51.8824,4.32383
51.88239,4.32383
51.88239,4.3238
51.88235,4.32379
51.88235,4.32382
51.88237,4.32377
51.88236,4.32383
51.88238,4.32379
51.88237,4.32375
51.88235,4.32379
51.88235,4.32378
51.88237,4.32374
51.88236,4.32378
51.88237,4.32378
51.88239,4.32378
51.88135,4.32425
51.88132,4.32428
51.88133,4.32429
51.88132,4.32423
51.88132,4.32425
51.88136,4.32426
51.88131,4.32425
51.88134,4.32425
51.8813,4.32423
51.88132,4.32421
51.88135,4.32432
51.88133,4.32421
51.88105,4.32434
51.88102,4.32432
51.88111,4.32433
51.88106,4.32435
51.88106,4.32435
51.88106,4.3244
51.88102,4.32441
51.88108,4.32434
51.88138,4.32425
51.88159,4.32413
51.88158,4.32411
51.68825,4.59387
51.68834,4.59401
51.68824,4.59387
51.68825,4.59389
51.68828,4.59391
51.68838,4.59396
51.68838,4.59396
51.68828,4.5939
51.68825,4.59394
51.68825,4.59394
51.6882,4.5939
51.68832,4.59385
51.68826,4.594
51.68814,4.59387
51.68829,4.5939
51.6883,4.59386
51.68837,4.59384
51.6882,4.59395
51.68821,4.59391
51.68821,4.5939
51.6883,4.59385
51.6883,4.59385
51.68825,4.59382
51.68828,4.59388
51.68828,4.59378
51.68833,4.59386
51.68829,4.59385
51.68825,4.59388
51.68821,4.59382
51.68822,4.59387
51.68816,4.5938300000000005
51.68829,4.59375
51.68827,4.59384
51.68832,4.59373
51.68818,4.59396
51.68827,4.59385
51.68831,4.59385
51.68825,4.59389
51.68825,4.59387
51.68834,4.59392
51.68835,4.59394
51.68831,4.59394
51.68827,4.59392
51.68815,4.59392
51.68828,4.5939
51.68825,4.59393
51.68834,4.5937
51.6882,4.59398
51.68828,4.59386
51.68824,4.59398
51.68824,4.59398
51.68828,4.59382
51.68832,4.59388
51.68824,4.59395
51.68825,4.5938
51.68827,4.59393
51.6883,4.59399
51.68826,4.59388
51.68827,4.59399
51.68824,4.59387
51.68828,4.59386
51.68822,4.59382
51.68834,4.5939
51.68826,4.59389
51.68832,4.59391
51.68826,4.59387
51.68835,4.59378
51.6882,4.59395
51.6882,4.59395
51.68826,4.5938300000000005
51.68828,4.59387
51.68829,4.59387
51.68817,4.5939
51.68826,4.59387
51.68823,4.59384
51.68823,4.59384
51.68835,4.59378
51.68816,4.59397
51.6883,4.59385
51.68824,4.59398
51.68828,4.59381
51.68831,4.5939
51.68826,4.5939
51.68827,4.59391
51.6882,4.59381
51.68827,4.59395
51.68829,4.5938300000000005
51.68836,4.59394
51.68836,4.59394
51.68826,4.59396
51.68827,4.59387
51.68828,4.59382
51.6883,4.59382
51.68825,4.59387
51.68829,4.5938300000000005
51.68829,4.5938300000000005
51.68821,4.59398
51.68832,4.59387
51.68826,4.59386
51.68826,4.59386
51.6883,4.59386
51.68824,4.59398
51.68829,4.5939
51.68829,4.5939
51.68844,4.59396
51.68827,4.59386
51.68821,4.59396
51.68821,4.59396
51.68829,4.59385
51.68823,4.59387
51.68823,4.59381
51.68822,4.59386
51.68822,4.59396
51.68823,4.59388
51.68821,4.59386
51.68821,4.59392
51.68824,4.59394
51.68824,4.59394
51.6882,4.59389
51.6882,4.59389
51.68832,4.59394
51.68818,4.59387
51.68818,4.59387
51.6882,4.59388
51.6882,4.59388
51.68819,4.59393
51.68822,4.59394
51.68822,4.59389
51.68822,4.59389
51.68827,4.59391
51.68814,4.59392
51.68819,4.59394
51.68822,4.59394
51.68829,4.5939
51.68823,4.59407
51.6883,4.59389
51.68826,4.59391
51.68824,4.59393
51.68828,4.5939
51.68832,4.59384
51.68818,4.59392
51.6883,4.59377
51.6883,4.59377
51.6883,4.59377
51.68828,4.59387
51.68824,4.59387
51.68824,4.59387
51.68824,4.59387
51.68828,4.59394
51.68828,4.59394
51.68828,4.5939
51.68828,4.59385
51.68828,4.59385
51.68832,4.59395
51.68832,4.59395
51.68832,4.59395
51.68818,4.59397
51.68818,4.59397
51.68812,4.59384
51.68812,4.59384
51.68824,4.5938300000000005
51.68824,4.5938300000000005
51.68829,4.59389
51.68829,4.59389
51.68829,4.59393
51.68823,4.59393
51.68821,4.59394
51.68821,4.59394
51.68833,4.59389
51.68821,4.59393
51.6883,4.59392
51.68835,4.59399
51.68836,4.59386
51.68825,4.59392
51.68825,4.59392
51.68829,4.59389
51.68824,4.59393
51.68831,4.59402
51.68825,4.59389
51.68827,4.59404
51.68825,4.59388
51.68828,4.59389
51.68829,4.59391
51.68826,4.59391
51.68832,4.59389
51.68824,4.59388
51.68833,4.59385
51.68826,4.59395
51.68817,4.59382
51.68817,4.59382
51.68825,4.59399
51.68827,4.59401
51.68827,4.59387
51.68823,4.59396
51.68826,4.59392
51.68827,4.59386
51.68826,4.59388
51.68826,4.59388
51.68822,4.59385
51.68829,4.59391
51.68819,4.59388
51.6883,4.59374
51.68829,4.59382
51.68827,4.59394
51.68821,4.59388
51.68831,4.59392
51.68819,4.59393
51.68819,4.59393
51.68814,4.59396
51.68824,4.59397
51.68823,4.5938300000000005
51.68823,4.59382
51.68824,4.59386
51.68829,4.59394
51.68832,4.5939
51.68829,4.5938300000000005
51.68822,4.59396
51.68824,4.59387
51.68824,4.5939
51.68824,4.5939
51.68826,4.59394
51.68824,4.59382
51.68822,4.59384
51.68818,4.59384
51.68826,4.59375
51.68824,4.5938300000000005
51.68824,4.59386
51.68826,4.59396
51.68827,4.59384
51.68828,4.59381
51.68827,4.59372
51.68822,4.59391
51.68832,4.59386
51.68829,4.59397
51.68827,4.5938
51.68833,4.59384
51.6883,4.59394
51.68824,4.59391
51.68822,4.5938300000000005
51.68823,4.59399
51.68824,4.59384
51.68825,4.59386
51.6882,4.59382
51.68833,4.5938300000000005
51.68832,4.59387
51.68822,4.59388
51.68825,4.59382
51.68826,4.59388
51.68824,4.5939
51.68816,4.59386
51.68829,4.59386
51.68836,4.59402
51.68821,4.59395
51.68825,4.59388
51.68832,4.59386
51.68823,4.59389
51.68823,4.59394
51.68818,4.5939
51.68826,4.59387
51.68823,4.59379
51.68823,4.59395
51.68825,4.59386
51.68827,4.5938
51.6882,4.59382
51.68824,4.59396
51.68834,4.59387
51.68831,4.59388
51.68831,4.59388
51.68831,4.59388
51.68824,4.5939
51.68831,4.59398
51.6883,4.5939
51.68833,4.59389
51.68833,4.59389
51.68824,4.59392
51.68824,4.59392
51.68826,4.59393
51.68821,4.59387
51.68823,4.59389
51.68823,4.5939
51.68823,4.5939
51.88984,4.41478
51.88959,4.41471
51.88969,4.41466
51.6801,4.5973500000000005
51.6801,4.5973500000000005
51.6801,4.5973500000000005
51.68015,4.59736
51.6801,4.59733
51.6801,4.59733
51.6801,4.59733
51.6801,4.59733
51.6801,4.59733
51.68013,4.59734
51.6801,4.59734
51.68012,4.59734
51.68012,4.59734
51.68012,4.59736
51.68007,4.5973
51.68008,4.59732
51.68008,4.59732
51.68008,4.59732
51.68009,4.59729
51.6801,4.5973500000000005
51.6801,4.5973500000000005
51.6801,4.5973500000000005
51.68007,4.5973
51.68011,4.59731
51.68014,4.59733
51.6801,4.5973500000000005
51.68011,4.59729
51.6801,4.5973500000000005
51.68014,4.59732
51.68014,4.59731
51.68011,4.5973
51.68012,4.59734
51.68012,4.59733
51.68015,4.59745
51.68015,4.59745
51.68008,4.59728
51.68006,4.59728
51.68006,4.59728
51.6801,4.5973500000000005
51.68011,4.5974
51.6801,4.59739
51.6801,4.59738
51.68016,4.59738
51.68016,4.59738
51.68016,4.59738
51.68016,4.59738
51.67965,4.5947
51.67967,4.5947
51.67965,4.59468
51.67965,4.59468
51.67966,4.59473
51.67965,4.59468
51.67963,4.59468
51.67968,4.59468
51.6797,4.59467
51.66787,4.85123
51.66638,4.85092
51.66642,4.8510100000000005
51.66642,4.85096
51.66637,4.85095
51.66637,4.85095
51.66641,4.85095
51.66639,4.85102
51.66638,4.8510100000000005
51.66639,4.85097
51.66639,4.85097
51.66638,4.85095
51.66637,4.85094
51.66633,4.851
51.66633,4.851
51.66637,4.851
51.66639,4.85102
51.66631,4.85099
51.66635,4.85099
51.66632,4.851
51.66628,4.85102
51.66634,4.85102
51.66631,4.85094
51.66631,4.85094
51.66631,4.85094
51.66631,4.85093
51.66632,4.85097
51.66632,4.85097
51.66632,4.85104
51.66632,4.85104
51.6663,4.8511
51.66628,4.85093
51.66634,4.85098
51.66634,4.85098
51.66634,4.85098
51.66631,4.85099
51.66631,4.85099
51.66631,4.85099
51.66634,4.8510100000000005
51.66634,4.8510100000000005
51.66632,4.85103
51.6663,4.85103
51.66635,4.8510100000000005
51.66635,4.8510100000000005
51.66637,4.85094
51.66637,4.85094
51.66637,4.85094
51.66638,4.85104
51.66632,4.85102
51.66635,4.85105
51.66634,4.85103
51.66637,4.8510100000000005
51.66631,4.85103
51.66637,4.85105
51.66637,4.85105
51.66635,4.85104
51.66633,4.85104
51.66632,4.85102
51.66632,4.85104
51.66636,4.85109
51.66633,4.85106
51.66636,4.85107
51.66633,4.85106
51.66636,4.85104
51.66784,4.85116
51.66787,4.85124
51.66789,4.85119
51.66786,4.85118
51.66787,4.85121
51.66788,4.85125
51.66788,4.85125
51.66788,4.85125
51.66788,4.85125
51.66788,4.85125
51.66789,4.85123
51.66789,4.85123
51.66789,4.85124
51.66789,4.85124
51.6679,4.8512
51.66793,4.85121
51.66788,4.85121
51.66789,4.85119
51.66787,4.8511500000000005
51.66789,4.85128
51.66788,4.8511500000000005
51.6679,4.8511500000000005
51.6679,4.8511500000000005
51.66792,4.85116
51.66792,4.85122
51.66796,4.85125
51.66796,4.85122
51.66795,4.85118
51.66794,4.85124
51.66794,4.85119
51.66799,4.85118
51.66794,4.85119
51.66791,4.8512
51.66788,4.85119
51.66785,4.85121
51.66788,4.85118
51.66789,4.85126
51.66789,4.85126
51.6679,4.85123
51.6679,4.85123
51.66788,4.85123
51.88587,4.41394
51.88582,4.41396
51.88583,4.41395
51.88586,4.41392
51.88587,4.41392
51.88591,4.41396
51.88613,4.4137
51.8861,4.41365
51.8861,4.41365
51.87861,4.41987
51.87867,4.41984
51.87865,4.41082
51.87865,4.41075
51.87867,4.41076
51.87871,4.41076
51.87863,4.41079
51.87865,4.41075
51.87863,4.41077
51.87864,4.41075
51.87863,4.41075
51.87867,4.41076
51.87871,4.41072
51.87871,4.41075
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.97237,4.04211
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
51.95923,4.01266
